Bad_Inventions.tsv,0.507433102081
Fast_Food_Books.tsv,0.490781387182
Gentler_Songs.tsv,0.490699166132
My_Family_In_4_Words.tsv,0.429143314652
Spooky_Bands.tsv,0.483599663583
